time,seconds_elapsed,bpm
1781639633567000000,790.041,100
1781639634573000000,791.047,100
1781639635579000000,792.053,100
1781639636586000000,793.0599997558594,101
1781639637592000000,794.066,101
1781639638598000000,795.0720002441407,101
1781639639605000000,796.079,101
1781639640611000000,797.085,101
1781639641618000000,798.0919997558593,101
1781639642624000000,799.098,100
1781639643630000000,800.1040002441406,100
1781639644637000000,801.111,100
1781639645639000000,802.113,100
1781639646646000000,803.1200002441407,100
1781639647652000000,804.126,100
1781639648658000000,805.1319997558594,100
1781639649664000000,806.138,101
1781639650671000000,807.145,101
1781639651676000000,808.15,101
1781639652682000000,809.1559997558594,101
1781639653688000000,810.162,101
1781639654694000000,811.1680002441407,102
1781639655700000000,812.174,102
1781639656706000000,813.1799997558594,102
1781639657712000000,814.186,102
1781639658718000000,815.1920002441407,103
1781639659724000000,816.198,103
1781639660729000000,817.203,103
1781639661735000000,818.209,104
1781639662741000000,819.215,104
1781639663743000000,820.217,104
1781639664748000000,821.222,103
1781639665754000000,822.2279997558594,103
1781639666759000000,823.233,103
1781639667765000000,824.239,102
1781639668770000000,825.2439997558594,102
1781639669775000000,826.249,102
1781639670781000000,827.255,102
1781639671787000000,828.261,102
1781639672793000000,829.267,102
1781639673798000000,830.2720002441406,102
1781639674804000000,831.278,101
1781639675809000000,832.283,101
1781639676815000000,833.289,101
1781639677821000000,834.295,101
1781639678827000000,835.301,101
1781639679833000000,836.307,101
1781639680839000000,837.313,100
1781639681845000000,838.319,100
1781639682851000000,839.325,100
1781639683856000000,840.33,100
1781639684862000000,841.3360002441407,99
1781639685868000000,842.342,99
1781639686874000000,843.3479997558594,99
1781639687880000000,844.354,100
1781639688886000000,845.3600002441407,100
1781639689892000000,846.366,100
1781639690898000000,847.3719997558594,100
1781639691904000000,848.378,100
1781639692909000000,849.383,99
1781639693915000000,850.389,99
1781639694921000000,851.395,99
1781639695927000000,852.401,99
1781639696933000000,853.407,99
1781639697938000000,854.4119997558594,100
1781639698944000000,855.418,100
1781639699949000000,856.423,100
1781639700955000000,857.429,100
1781639701960000000,858.434,100
1781639702966000000,859.4400002441406,100
1781639703972000000,860.446,100
1781639704977000000,861.451,100
1781639705983000000,862.457,100
1781639706989000000,863.463,100
1781639707994000000,864.4679997558594,100
1781639708999000000,865.473,100
1781639710005000000,866.479,99
1781639711011000000,867.485,99
1781639712016000000,868.49,99
1781639713022000000,869.4960002441406,99
1781639714028000000,870.502,99
1781639715033000000,871.507,99
1781639716039000000,872.513,99
1781639717044000000,873.518,100
1781639718049000000,874.523,100
1781639719054000000,875.5280002441406,100
1781639720060000000,876.534,100
1781639721065000000,877.539,99
